rpcq_id,name,category,date,address,municipality,statut,statuts_anterieurs,in_registre,url
119935,"818-820, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1940 (Construction),"818, rue Saint-Louis ; 820, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=119935&type=bien
238801,"819-821, rue Saint-François-Xavier",Fonction résidentielle (Maisons rurales et urbaines),1920 (Construction),"819, rue Saint-François-Xavier ; 821, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238801&type=bien
162092,"823-825, rue Saint-Pierre",Fonction commerciale (Commerces de vente au détail > Magasins et grands magasins),1945 (Construction),"823, rue Saint-Pierre ; 825, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=162092&type=bien
238824,"830-832, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1955 (Construction),"830, rue Saint-Louis ; 832, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — -- | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238824&type=bien
238802,"838-840, rue Saint-François-Xavier",Fonction résidentielle (Maisons rurales et urbaines),1900 (Construction),"838, rue Saint-François-Xavier ; 840, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — -- | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238802&type=bien
238784,"845-847, rue Saint-Pierre",Fonction commerciale (Restaurants et bars),1979 (Construction),"845, rue Saint-Pierre ; 847, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — -- | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238784&type=bien
232859,"850, rue Saint-Louis",Fonction résidentielle (Bâtiments paradomestiques),vers 1760 (Construction),"850, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Citation — Immeuble patrimonial (2021-09-13) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",oui,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=232859&type=bien
232817,"853, rue Saint-François-Xavier",Fonction résidentielle (Maisons rurales et urbaines),vers 1840 – vers 1860 (Construction),"853, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — -- | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=232817&type=bien
238800,"855, rue Saint-François-Xavier",Fonction résidentielle (Maisons rurales et urbaines),1879 (Construction),,Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — -- | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238800&type=bien
238783,"861-867, rue Saint-Pierre",Fonction résidentielle (Édifices à logements multiples),2018 (Construction),"861, rue Saint-Pierre ; 863, rue Saint-Pierre ; 865, rue Saint-Pierre ; 867, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — -- | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238783&type=bien
238799,"863-869, rue Saint-François-Xavier",Fonction résidentielle (Édifices à logements multiples),2012 (Construction),"863, rue Saint-François-Xavier ; 869, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238799&type=bien
238770,"87-89, rue Saint-André",Fonction résidentielle (Maisons rurales et urbaines),1940 (Construction),"87, rue Saint-André ; 89, rue Saint-André",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238770&type=bien
109781,"874-884, rue Saint-François-Xavier",Fonction résidentielle (Édifices à logements multiples),1984 (Construction),"874, rue Saint-François-Xavier ; 876, rue Saint-François-Xavier ; 878, rue Saint-François-Xavier ; 880, rue Saint-François-Xavier ; 882, rue Saint-François-Xavier ; 884, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=109781&type=bien
238782,"877-889, rue Saint-Pierre",Fonction résidentielle (Édifices à logements multiples),1984 (Construction),"877, rue Saint-Pierre ; 879, rue Saint-Pierre ; 881, rue Saint-Pierre ; 883, rue Saint-Pierre ; 885, rue Saint-Pierre ; 887, rue Saint-Pierre ; 889, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238782&type=bien
184875,"895, rue Saint-François-Xavier / 215, boulevard des Braves",Fonction commerciale (Restaurants et bars),1987 (Construction),"215, boulevard des Braves ; 891, rue Saint-François-Xavier ; 895, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=184875&type=bien
238827,"900, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1980 (Construction),"900, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238827&type=bien
238826,"960, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1977 (Construction),"960, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — -- | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238826&type=bien
97535,"963, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1909 (Construction),"963, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection (1973-11-29),"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=97535&type=bien
238825,"981-987, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1890 (Construction),"981, rue Saint-Louis ; 987, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238825&type=bien
238741,"99-101, rue Saint-Joseph",Fonction résidentielle (Maisons rurales et urbaines),1930 (Construction),"101, rue Saint-Joseph ; 99, rue Saint-Joseph",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238741&type=bien
238769,"99-103, rue Saint-André",Fonction résidentielle (Maisons rurales et urbaines),1923 (Construction),"103, rue Saint-André ; 99, rue Saint-André",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238769&type=bien
